trip_id,arrival_time,departure_time,stop_id
1442,18:40:00,18:40:00,9552
1443,19:45:00,19:45:00,9545
1443,19:55:00,19:55:00,9552
1444,20:30:00,20:30:00,9545
1444,20:40:00,20:40:00,9552
1445,10:30:00,10:30:00,9545
1445,10:40:00,10:40:00,9552
1446,9:45:00,9:45:00,9545
1446,9:55:00,9:55:00,9552
1447,11:45:00,11:45:00,9545
1447,11:55:00,11:55:00,9552
1448,12:30:00,12:30:00,9545
1448,12:40:00,12:40:00,9552
1449,13:45:00,13:45:00,9545
1449,13:55:00,13:55:00,9552
1450,14:30:00,14:30:00,9545
1450,14:40:00,14:40:00,9552
1451,15:45:00,15:45:00,9545
1451,15:55:00,15:55:00,9552
1452,16:30:00,16:30:00,9545
1452,16:40:00,16:40:00,9552
1453,17:45:00,17:45:00,9545
1453,17:55:00,17:55:00,9552
1454,18:30:00,18:30:00,9545
1454,18:40:00,18:40:00,9552
1455,19:45:00,19:45:00,9545
1455,19:55:00,19:55:00,9552
1456,20:30:00,20:30:00,9545
1456,20:40:00,20:40:00,9552
1457,13:00:00,13:00:00,c9546
1457,14:00:00,14:00:00,9555
1457,14:35:00,14:35:00,9554
1457,14:45:00,14:45:00,9553
1457,15:45:00,15:45:00,9549
1457,16:00:00,16:00:00,9552
1457,16:10:00,16:10:00,9545
1457,16:20:00,16:20:00,c9401
1457,17:00:00,17:00:00,c9546
1458,13:00:00,13:00:00,c9546
1458,14:00:00,14:00:00,9555
1458,14:35:00,14:35:00,9554
1458,14:45:00,14:45:00,9553
1458,15:45:00,15:45:00,9549
1458,16:00:00,16:00:00,9552
1458,16:10:00,16:10:00,9545
1458,16:20:00,16:20:00,c9401
1458,17:00:00,17:00:00,c9546
1459,9:00:00,9:00:00,c9546
1459,9:40:00,9:40:00,c9401
1459,9:50:00,9:50:00,9545
1459,10:00:00,10:00:00,9552
1459,10:15:00,10:15:00,9549
1459,11:15:00,11:15:00,9553
1459,11:25:00,11:25:00,9554
1459,12:00:00,12:00:00,9555
1459,13:00:00,13:00:00,c9546
1460,9:00:00,9:00:00,c9546
1460,9:40:00,9:40:00,c9401
1460,9:50:00,9:50:00,9545
1460,10:00:00,10:00:00,9552
1460,10:15:00,10:15:00,9549
1460,11:15:00,11:15:00,9553
1460,11:25:00,11:25:00,9554
1460,12:00:00,12:00:00,9555
1460,13:00:00,13:00:00,c9546
1461,8:30:00,8:30:00,c14
1461,8:35:00,8:35:00,c32
1462,8:40:00,8:40:00,c14
1462,8:45:00,8:45:00,c32
1463,8:50:00,8:50:00,c14
1463,8:55:00,8:55:00,c32
1464,9:00:00,9:00:00,c14
1464,9:05:00,9:05:00,c32
1465,9:10:00,9:10:00,c14
1465,9:15:00,9:15:00,c32
1466,9:20:00,9:20:00,c14
1466,9:25:00,9:25:00,c32
1467,9:30:00,9:30:00,c14
1467,9:35:00,9:35:00,c32
1468,10:00:00,10:00:00,c14
1468,10:05:00,10:05:00,c32
1469,10:10:00,10:10:00,c14
1469,10:15:00,10:15:00,c32
1470,10:20:00,10:20:00,c14
1470,10:25:00,10:25:00,c32
1471,10:30:00,10:30:00,c14
1471,10:35:00,10:35:00,c32
1472,10:40:00,10:40:00,c14
1472,10:45:00,10:45:00,c32
1473,10:50:00,10:50:00,c14
1473,10:55:00,10:55:00,c32
1474,11:00:00,11:00:00,c14
1474,11:05:00,11:05:00,c32
1475,11:10:00,11:10:00,c14
1475,11:15:00,11:15:00,c32
1476,11:20:00,11:20:00,c14
1476,11:25:00,11:25:00,c32
1477,11:30:00,11:30:00,c14
1477,11:35:00,11:35:00,c32
1478,11:40:00,11:40:00,c14
1478,11:45:00,11:45:00,c32
1479,12:10:00,12:10:00,c14
1479,12:15:00,12:15:00,c32
1480,12:20:00,12:20:00,c14
1480,12:25:00,12:25:00,c32
1481,12:30:00,12:30:00,c14
1481,12:35:00,12:35:00,c32
1482,12:40:00,12:40:00,c14
1482,12:45:00,12:45:00,c32
1483,12:50:00,12:50:00,c14
1483,12:55:00,12:55:00,c32
1484,13:00:00,13:00:00,c14
1484,13:05:00,13:05:00,c32
1485,13:10:00,13:10:00,c14
1485,13:15:00,13:15:00,c32
1486,13:20:00,13:20:00,c14
1486,13:25:00,13:25:00,c32
1487,13:30:00,13:30:00,c14
1487,13:35:00,13:35:00,c32
1488,13:40:00,13:40:00,c14
1488,13:45:00,13:45:00,c32
1489,13:50:00,13:50:00,c14
1489,13:55:00,13:55:00,c32
1490,14:00:00,14:00:00,c14
1490,14:05:00,14:05:00,c32
1491,14:10:00,14:10:00,c14
1491,14:15:00,14:15:00,c32
1492,14:20:00,14:20:00,c14
1492,14:25:00,14:25:00,c32
1493,14:30:00,14:30:00,c14
1493,14:35:00,14:35:00,c32
1494,14:40:00,14:40:00,c14
1494,14:45:00,14:45:00,c32
1495,14:50:00,14:50:00,c14
1495,14:55:00,14:55:00,c32
1496,15:00:00,15:00:00,c14
1496,15:05:00,15:05:00,c32
1497,15:10:00,15:10:00,c14
1497,15:15:00,15:15:00,c32
1498,15:20:00,15:20:00,c14
1498,15:25:00,15:25:00,c32
1499,15:30:00,15:30:00,c14
1499,15:35:00,15:35:00,c32
1500,15:40:00,15:40:00,c14
1500,15:45:00,15:45:00,c32
1501,15:50:00,15:50:00,c14
1501,15:55:00,15:55:00,c32
1502,16:00:00,16:00:00,c14
1502,16:05:00,16:05:00,c32
1503,16:10:00,16:10:00,c14
1503,16:15:00,16:15:00,c32
1504,16:20:00,16:20:00,c14
1504,16:25:00,16:25:00,c32
1505,16:30:00,16:30:00,c14
1505,16:35:00,16:35:00,c32
1506,16:40:00,16:40:00,c14
1506,16:45:00,16:45:00,c32
1507,16:50:00,16:50:00,c14
1507,16:55:00,16:55:00,c32
1508,17:00:00,17:00:00,c14
1508,17:05:00,17:05:00,c32
1509,17:10:00,17:10:00,c14
1509,17:15:00,17:15:00,c32
1510,17:20:00,17:20:00,c14
1510,17:25:00,17:25:00,c32
1511,17:30:00,17:30:00,c14
1511,17:35:00,17:35:00,c32
1512,17:40:00,17:40:00,c14
1512,17:45:00,17:45:00,c32
1513,17:50:00,17:50:00,c14
1513,17:55:00,17:55:00,c32
1514,18:10:00,18:10:00,c14
1514,18:15:00,18:15:00,c32
1515,18:32:00,18:32:00,c14
1515,18:37:00,18:37:00,c32
1516,18:40:00,18:40:00,c14
1516,18:45:00,18:45:00,c32
1517,18:50:00,18:50:00,c14
1517,18:55:00,18:55:00,c32
1518,19:00:00,19:00:00,c14
1518,19:05:00,19:05:00,c32
1519,19:10:00,19:10:00,c14
1519,19:15:00,19:15:00,c32
1520,19:20:00,19:20:00,c14
1520,19:25:00,19:25:00,c32
1521,19:30:00,19:30:00,c14
1521,19:35:00,19:35:00,c32
1522,19:40:00,19:40:00,c14
1522,19:45:00,19:45:00,c32
1523,19:50:00,19:50:00,c14
1523,19:55:00,19:55:00,c32
1524,20:00:00,20:00:00,c14
1524,20:05:00,20:05:00,c32
1525,20:10:00,20:10:00,c14
1525,20:15:00,20:15:00,c32
1526,20:20:00,20:20:00,c14
1526,20:25:00,20:25:00,c32
1527,20:30:00,20:30:00,c14
1527,20:35:00,20:35:00,c32
1528,20:40:00,20:40:00,c14
1528,20:45:00,20:45:00,c32
1529,20:50:00,20:50:00,c14
1529,20:55:00,20:55:00,c32
1530,21:00:00,21:00:00,c14
1530,21:05:00,21:05:00,c32
1531,21:10:00,21:10:00,c14
1531,21:15:00,21:15:00,c32
1532,21:20:00,21:20:00,c14
1532,21:25:00,21:25:00,c32
1533,21:40:00,21:40:00,c14
1533,21:45:00,21:45:00,c32
1534,21:50:00,21:50:00,c14
1534,21:55:00,21:55:00,c32
1535,7:00:00,7:00:00,c14
1535,7:05:00,7:05:00,c32
1536,7:20:00,7:20:00,c14
1536,7:25:00,7:25:00,c32
1537,7:40:00,7:40:00,c14
1537,7:45:00,7:45:00,c32
1538,8:00:00,8:00:00,c14
1538,8:05:00,8:05:00,c32
1539,8:20:00,8:20:00,c14
1539,8:25:00,8:25:00,c32
1540,6:00:00,6:00:00,c14
1540,6:05:00,6:05:00,c32
1541,6:20:00,6:20:00,c14
1541,6:25:00,6:25:00,c32
1542,6:40:00,6:40:00,c14
1542,6:45:00,6:45:00,c32
1543,22:00:00,22:00:00,c14
1543,22:05:00,22:05:00,c32
1544,22:20:00,22:20:00,c14
1544,22:25:00,22:25:00,c32
1545,22:40:00,22:40:00,c14
1545,22:45:00,22:45:00,c32
1546,22:50:00,22:50:00,c14
1546,22:55:00,22:55:00,c32
1547,21:30:00,21:30:00,c14
1547,21:35:00,21:35:00,c32
1548,8:30:00,8:30:00,c32
1548,8:35:00,8:35:00,c14
1549,8:40:00,8:40:00,c32
1549,8:45:00,8:45:00,c14
1550,8:50:00,8:50:00,c32
1550,8:55:00,8:55:00,c14
1551,9:00:00,9:00:00,c32
1551,9:05:00,9:05:00,c14
1552,9:10:00,9:10:00,c32
1552,9:15:00,9:15:00,c14
1553,9:20:00,9:20:00,c32
1553,9:25:00,9:25:00,c14
1554,9:30:00,9:30:00,c32
1554,9:35:00,9:35:00,c14
1555,10:00:00,10:00:00,c32
1555,10:05:00,10:05:00,c14
1556,10:10:00,10:10:00,c32
1556,10:15:00,10:15:00,c14
1557,10:20:00,10:20:00,c32
1557,10:25:00,10:25:00,c14
1558,10:30:00,10:30:00,c32
1558,10:35:00,10:35:00,c14
1559,10:40:00,10:40:00,c32
1559,10:45:00,10:45:00,c14
1560,10:50:00,10:50:00,c32
1560,10:55:00,10:55:00,c14
1561,11:00:00,11:00:00,c32
1561,11:05:00,11:05:00,c14
1562,11:10:00,11:10:00,c32
1562,11:15:00,11:15:00,c14
1563,11:20:00,11:20:00,c32
1563,11:25:00,11:25:00,c14
1564,11:30:00,11:30:00,c32
1564,11:35:00,11:35:00,c14
1565,11:40:00,11:40:00,c32
1565,11:45:00,11:45:00,c14
1566,12:10:00,12:10:00,c32
1566,12:15:00,12:15:00,c14
1567,12:20:00,12:20:00,c32
1567,12:25:00,12:25:00,c14
1568,12:30:00,12:30:00,c32
1568,12:35:00,12:35:00,c14
1569,12:40:00,12:40:00,c32
1569,12:45:00,12:45:00,c14
1570,12:50:00,12:50:00,c32
1570,12:55:00,12:55:00,c14
1571,13:00:00,13:00:00,c32
1571,13:05:00,13:05:00,c14
1572,13:10:00,13:10:00,c32
1572,13:15:00,13:15:00,c14
1573,13:20:00,13:20:00,c32
1573,13:25:00,13:25:00,c14
1574,13:30:00,13:30:00,c32
1574,13:35:00,13:35:00,c14
1575,13:40:00,13:40:00,c32
1575,13:45:00,13:45:00,c14
1576,13:50:00,13:50:00,c32
1576,13:55:00,13:55:00,c14
1577,14:00:00,14:00:00,c32
1577,14:05:00,14:05:00,c14
1578,14:10:00,14:10:00,c32
1578,14:15:00,14:15:00,c14
1579,14:20:00,14:20:00,c32
1579,14:25:00,14:25:00,c14
1580,14:30:00,14:30:00,c32
1580,14:35:00,14:35:00,c14
1581,14:40:00,14:40:00,c32
1581,14:45:00,14:45:00,c14
1582,14:50:00,14:50:00,c32
1582,14:55:00,14:55:00,c14
1583,15:00:00,15:00:00,c32
1583,15:05:00,15:05:00,c14
1584,15:10:00,15:10:00,c32
1584,15:15:00,15:15:00,c14
1585,15:20:00,15:20:00,c32
1585,15:25:00,15:25:00,c14
1586,15:30:00,15:30:00,c32
1586,15:35:00,15:35:00,c14
1587,15:40:00,15:40:00,c32
1587,15:45:00,15:45:00,c14
1588,15:50:00,15:50:00,c32
1588,15:55:00,15:55:00,c14
1589,16:00:00,16:00:00,c32
1589,16:05:00,16:05:00,c14
1590,16:10:00,16:10:00,c32
1590,16:15:00,16:15:00,c14
1591,16:20:00,16:20:00,c32
1591,16:25:00,16:25:00,c14
1592,16:30:00,16:30:00,c32
1592,16:35:00,16:35:00,c14
1593,16:40:00,16:40:00,c32
1593,16:45:00,16:45:00,c14
1594,16:50:00,16:50:00,c32
1594,16:55:00,16:55:00,c14
1595,17:00:00,17:00:00,c32
1595,17:05:00,17:05:00,c14
1596,17:10:00,17:10:00,c32
1596,17:15:00,17:15:00,c14
1597,17:20:00,17:20:00,c32
1597,17:25:00,17:25:00,c14
1598,17:30:00,17:30:00,c32
1598,17:35:00,17:35:00,c14
1599,17:40:00,17:40:00,c32
1599,17:45:00,17:45:00,c14
1600,17:50:00,17:50:00,c32
1600,17:55:00,17:55:00,c14
1601,18:00:00,18:00:00,c32
1601,18:05:00,18:05:00,c14
1602,18:10:00,18:10:00,c32
1602,18:15:00,18:15:00,c14
1603,18:40:00,18:40:00,c32
1603,18:45:00,18:45:00,c14
1604,18:50:00,18:50:00,c32
1604,18:55:00,18:55:00,c14
1605,19:00:00,19:00:00,c32
1605,19:05:00,19:05:00,c14
1606,19:10:00,19:10:00,c32
1606,19:15:00,19:15:00,c14
1607,19:20:00,19:20:00,c32
1607,19:25:00,19:25:00,c14
1608,19:30:00,19:30:00,c32
1608,19:35:00,19:35:00,c14
1609,19:40:00,19:40:00,c32
1609,19:45:00,19:45:00,c14
1610,19:50:00,19:50:00,c32
1610,19:55:00,19:55:00,c14
1611,20:00:00,20:00:00,c32
1611,20:05:00,20:05:00,c14
1612,20:10:00,20:10:00,c32
1612,20:15:00,20:15:00,c14
1613,20:20:00,20:20:00,c32
1613,20:25:00,20:25:00,c14
1614,20:30:00,20:30:00,c32
1614,20:35:00,20:35:00,c14
1615,20:40:00,20:40:00,c32
1615,20:45:00,20:45:00,c14
1616,20:50:00,20:50:00,c32
1616,20:55:00,20:55:00,c14
1617,21:00:00,21:00:00,c32
1617,21:05:00,21:05:00,c14
1618,21:10:00,21:10:00,c32
1618,21:15:00,21:15:00,c14
1619,21:20:00,21:20:00,c32
1619,21:25:00,21:25:00,c14
1620,21:40:00,21:40:00,c32
1620,21:45:00,21:45:00,c14
1621,21:50:00,21:50:00,c32
1621,21:55:00,21:55:00,c14
1622,22:00:00,22:00:00,c32
1622,22:05:00,22:05:00,c14
1623,7:00:00,7:00:00,c32
1623,7:05:00,7:05:00,c14
1624,7:10:00,7:10:00,c32
1624,7:15:00,7:15:00,c14
1625,7:20:00,7:20:00,c32
1625,7:25:00,7:25:00,c14
1626,7:30:00,7:30:00,c32
1626,7:35:00,7:35:00,c14
1627,7:40:00,7:40:00,c32
1627,7:45:00,7:45:00,c14
1628,7:50:00,7:50:00,c32
1628,7:55:00,7:55:00,c14
1629,8:00:00,8:00:00,c32
1629,8:05:00,8:05:00,c14
1630,8:10:00,8:10:00,c32
1630,8:15:00,8:15:00,c14
1631,8:20:00,8:20:00,c32
1631,8:25:00,8:25:00,c14
1632,6:00:00,6:00:00,c32
1632,6:05:00,6:05:00,c14
1633,6:10:00,6:10:00,c32
1633,6:15:00,6:15:00,c14
1634,6:20:00,6:20:00,c32
1634,6:25:00,6:25:00,c14
1635,6:30:00,6:30:00,c32
1635,6:35:00,6:35:00,c14
1636,6:40:00,6:40:00,c32
1636,6:45:00,6:45:00,c14
1637,6:50:00,6:50:00,c32
1637,6:55:00,6:55:00,c14
1638,22:10:00,22:10:00,c32
1638,22:15:00,22:15:00,c14
1639,22:20:00,22:20:00,c32
1639,22:25:00,22:25:00,c14
1640,22:30:00,22:30:00,c32
1640,22:35:00,22:35:00,c14
1641,22:40:00,22:40:00,c32
1641,22:45:00,22:45:00,c14
1642,22:50:00,22:50:00,c32
1642,22:55:00,22:55:00,c14
1643,23:00:00,23:00:00,c32
1643,23:05:00,23:05:00,c14
1644,22:10:00,22:10:00,c32
1644,22:15:00,22:15:00,c14
1645,22:20:00,22:20:00,c32
1645,22:25:00,22:25:00,c14
1646,22:30:00,22:30:00,c32
1646,22:35:00,22:35:00,c14
1647,22:40:00,22:40:00,c32
1647,22:45:00,22:45:00,c14
1648,22:50:00,22:50:00,c32
1648,22:55:00,22:55:00,c14
1649,23:00:00,23:00:00,c32
1649,23:05:00,23:05:00,c14
1650,21:30:00,21:30:00,c32
1650,21:35:00,21:35:00,c14
1651,9:00:00,9:00:00,c9400
1651,9:25:00,9:25:00,9569
1651,9:30:00,9:30:00,9570
1651,9:50:00,9:50:00,c9400
1652,10:00:00,10:00:00,c9400
1652,10:10:00,10:10:00,9568
1652,10:25:00,10:25:00,9569
1652,10:30:00,10:30:00,9570
1652,10:40:00,10:40:00,9568
1652,10:50:00,10:50:00,c9400
1653,11:00:00,11:00:00,c9400
1653,11:10:00,11:10:00,9568
1653,11:25:00,11:25:00,9569
1653,11:30:00,11:30:00,9570
1653,11:40:00,11:40:00,9568
1653,11:50:00,11:50:00,c9400
1654,12:00:00,12:00:00,c9400
1654,12:10:00,12:10:00,9568
1654,12:25:00,12:25:00,9569
1654,12:30:00,12:30:00,9570
1654,12:40:00,12:40:00,9568
1654,12:50:00,12:50:00,c9400
1655,13:00:00,13:00:00,c9400
1655,13:10:00,13:10:00,9568
1655,13:25:00,13:25:00,9569
1655,13:30:00,13:30:00,9570
1655,13:40:00,13:40:00,9568
1655,13:50:00,13:50:00,c9400
1656,14:00:00,14:00:00,c9400
1656,14:10:00,14:10:00,9568
1656,14:25:00,14:25:00,9569
1656,14:30:00,14:30:00,9570
1656,14:40:00,14:40:00,9568
1656,14:50:00,14:50:00,c9400
1657,15:00:00,15:00:00,c9400
1657,15:10:00,15:10:00,9568
1657,15:25:00,15:25:00,9569
1657,15:30:00,15:30:00,9570
1657,15:40:00,15:40:00,9568
1657,15:50:00,15:50:00,c9400
1658,16:00:00,16:00:00,c9400
1658,16:10:00,16:10:00,9568
1658,16:25:00,16:25:00,9569
1658,16:30:00,16:30:00,9570
1658,16:40:00,16:40:00,9568
1658,16:50:00,16:50:00,c9400
1659,17:00:00,17:00:00,c9400
1659,17:10:00,17:10:00,9568
1659,17:25:00,17:25:00,9569
1659,17:30:00,17:30:00,9570
1659,17:40:00,17:40:00,9568
1659,17:50:00,17:50:00,c9400
1660,18:00:00,18:00:00,c9400
1660,18:10:00,18:10:00,9568
1660,18:25:00,18:25:00,9569
1660,18:30:00,18:30:00,9570
1660,18:40:00,18:40:00,9568
1660,18:50:00,18:50:00,c9400
1661,7:25:00,7:25:00,9569
1661,7:30:00,7:30:00,9570
1662,8:00:00,8:00:00,c9400
1662,8:25:00,8:25:00,9569
1662,8:30:00,8:30:00,9570
1662,8:50:00,8:50:00,c9400
1663,19:00:00,19:00:00,c9400
1663,19:10:00,19:10:00,9568
1663,19:25:00,19:25:00,9569
1663,19:30:00,19:30:00,9570
1663,19:40:00,19:40:00,9568
1663,19:50:00,19:50:00,c9400
1664,19:00:00,19:00:00,c9400
1664,19:10:00,19:10:00,9568
1664,19:25:00,19:25:00,9569
1664,19:30:00,19:30:00,9570
1664,19:40:00,19:40:00,9568
1664,19:50:00,19:50:00,c9400
1665,20:00:00,20:00:00,c9400
1665,20:10:00,20:10:00,9568
1665,20:25:00,20:25:00,9569
1665,20:30:00,20:30:00,9570
1665,20:40:00,20:40:00,9568
1665,20:50:00,20:50:00,c9400
1666,20:00:00,20:00:00,c9400
1666,20:10:00,20:10:00,9568
1666,20:25:00,20:25:00,9569
1666,20:30:00,20:30:00,9570
1666,20:40:00,20:40:00,9568
1666,20:50:00,20:50:00,c9400
1667,8:00:00,8:00:00,c9400
1667,8:25:00,8:25:00,9569
1667,8:30:00,8:30:00,9570
1667,8:50:00,8:50:00,c9400
1668,9:00:00,9:00:00,c9400
1668,9:25:00,9:25:00,9569
1668,9:30:00,9:30:00,9570
1668,9:50:00,9:50:00,c9400
1669,10:00:00,10:00:00,c9400
1669,10:10:00,10:10:00,9568
1669,10:25:00,10:25:00,9569
1669,10:30:00,10:30:00,9570
1669,10:40:00,10:40:00,9568
1669,10:50:00,10:50:00,c9400
1670,10:30:00,10:30:00,c9400
1670,10:40:00,10:40:00,9568
1670,10:55:00,10:55:00,9569
1670,11:00:00,11:00:00,9570
1670,11:10:00,11:10:00,9568
1670,11:20:00,11:20:00,c9400
1671,11:00:00,11:00:00,c9400
1671,11:10:00,11:10:00,9568
1671,11:25:00,11:25:00,9569
1671,11:30:00,11:30:00,9570
1671,11:40:00,11:40:00,9568
1671,11:50:00,11:50:00,c9400
1672,11:30:00,11:30:00,c9400
1672,11:40:00,11:40:00,9568
1672,11:55:00,11:55:00,9569
1672,12:00:00,12:00:00,9570
1672,12:10:00,12:10:00,9568
1672,12:20:00,12:20:00,c9400
1673,12:00:00,12:00:00,c9400
1673,12:10:00,12:10:00,9568
1673,12:25:00,12:25:00,9569
1673,12:30:00,12:30:00,9570
1673,12:40:00,12:40:00,9568
1673,12:50:00,12:50:00,c9400
1674,12:30:00,12:30:00,c9400
1674,12:40:00,12:40:00,9568
1674,12:55:00,12:55:00,9569
1674,13:00:00,13:00:00,9570
1674,13:10:00,13:10:00,9568
1674,13:20:00,13:20:00,c9400
1675,13:00:00,13:00:00,c9400
1675,13:10:00,13:10:00,9568
1675,13:25:00,13:25:00,9569
1675,13:30:00,13:30:00,9570
1675,13:40:00,13:40:00,9568
1675,13:50:00,13:50:00,c9400
1676,13:30:00,13:30:00,c9400
1676,13:40:00,13:40:00,9568
1676,13:55:00,13:55:00,9569
1676,14:00:00,14:00:00,9570
1676,14:10:00,14:10:00,9568
1676,14:20:00,14:20:00,c9400
1677,14:00:00,14:00:00,c9400
1677,14:10:00,14:10:00,9568
1677,14:25:00,14:25:00,9569
1677,14:30:00,14:30:00,9570
1677,14:40:00,14:40:00,9568
1677,14:50:00,14:50:00,c9400
1678,14:30:00,14:30:00,c9400
1678,14:40:00,14:40:00,9568
1678,14:55:00,14:55:00,9569
1678,15:00:00,15:00:00,9570
1678,15:10:00,15:10:00,9568
1678,15:20:00,15:20:00,c9400
1679,15:00:00,15:00:00,c9400
1679,15:10:00,15:10:00,9568
1679,15:25:00,15:25:00,9569
1679,15:30:00,15:30:00,9570
1679,15:40:00,15:40:00,9568
1679,15:50:00,15:50:00,c9400
1680,15:30:00,15:30:00,c9400
1680,15:40:00,15:40:00,9568
1680,15:55:00,15:55:00,9569
1680,16:00:00,16:00:00,9570
1680,16:10:00,16:10:00,9568
1680,16:20:00,16:20:00,c9400
1681,16:00:00,16:00:00,c9400
1681,16:10:00,16:10:00,9568
1681,16:25:00,16:25:00,9569
1681,16:30:00,16:30:00,9570
1681,16:40:00,16:40:00,9568
1681,16:50:00,16:50:00,c9400
1682,16:30:00,16:30:00,c9400
1682,16:40:00,16:40:00,9568
1682,16:55:00,16:55:00,9569
1682,17:00:00,17:00:00,9570
1682,17:10:00,17:10:00,9568
1682,17:20:00,17:20:00,c9400
1683,17:00:00,17:00:00,c9400
1683,17:10:00,17:10:00,9568
1683,17:25:00,17:25:00,9569
1683,17:30:00,17:30:00,9570
1683,17:40:00,17:40:00,9568
1683,17:50:00,17:50:00,c9400
1684,17:30:00,17:30:00,c9400
1684,17:40:00,17:40:00,9568
1684,17:55:00,17:55:00,9569
1684,18:00:00,18:00:00,9570
1684,18:10:00,18:10:00,9568
1684,18:20:00,18:20:00,c9400
1685,18:00:00,18:00:00,c9400
1685,18:10:00,18:10:00,9568
1685,18:25:00,18:25:00,9569
1685,18:30:00,18:30:00,9570
1685,18:40:00,18:40:00,9568
1685,18:50:00,18:50:00,c9400
1686,18:30:00,18:30:00,c9400
1686,18:40:00,18:40:00,9568
1686,18:55:00,18:55:00,9569
1686,19:00:00,19:00:00,9570
1686,19:10:00,19:10:00,9568
1686,19:20:00,19:20:00,c9400
1687,19:00:00,19:00:00,c9400
1687,19:10:00,19:10:00,9568
1687,19:25:00,19:25:00,9569
1687,19:30:00,19:30:00,9570
1687,19:40:00,19:40:00,9568
1687,19:50:00,19:50:00,c9400
1688,19:30:00,19:30:00,c9400
1688,19:40:00,19:40:00,9568
1688,19:55:00,19:55:00,9569
1688,20:00:00,20:00:00,9570
1688,20:10:00,20:10:00,9568
1688,20:20:00,20:20:00,c9400
1689,20:00:00,20:00:00,c9400
1689,20:10:00,20:10:00,9568
1689,20:25:00,20:25:00,9569
1689,20:30:00,20:30:00,9570
1689,20:40:00,20:40:00,9568
1689,20:50:00,20:50:00,c9400
1690,21:00:00,21:00:00,c9400
1690,21:10:00,21:10:00,9568
1690,21:25:00,21:25:00,9569
1690,21:30:00,21:30:00,9570
1690,21:40:00,21:40:00,9568
1690,21:50:00,21:50:00,c9400
1691,22:00:00,22:00:00,c9400
1691,22:25:00,22:25:00,9569
1691,22:30:00,22:30:00,9570
1691,22:50:00,22:50:00,c9400
1692,23:00:00,23:00:00,c9400
1692,23:25:00,23:25:00,9569
1692,23:30:00,23:30:00,9570
1692,23:50:00,23:50:00,c9400
1693,7:25:00,7:25:00,9569
1693,7:30:00,7:30:00,9570
1694,0:00:00,0:00:00,c9400
1694,0:25:00,0:25:00,9569
1694,0:30:00,0:30:00,9570
1694,0:50:00,0:50:00,c9400
1695,0:00:00,0:00:00,c9400
1695,0:25:00,0:25:00,9569
1695,0:30:00,0:30:00,9570
1695,0:50:00,0:50:00,c9400
1696,8:00:00,8:00:00,c9400
1696,8:25:00,8:25:00,9569
1696,8:30:00,8:30:00,9570
1696,8:50:00,8:50:00,c9400
1697,9:00:00,9:00:00,c9400
1697,9:25:00,9:25:00,9569
1697,9:30:00,9:30:00,9570
1697,9:50:00,9:50:00,c9400
1698,10:00:00,10:00:00,c9400
1698,10:10:00,10:10:00,9568
1698,10:25:00,10:25:00,9569
1698,10:30:00,10:30:00,9570
1698,10:40:00,10:40:00,9568
1698,10:50:00,10:50:00,c9400
1699,10:30:00,10:30:00,c9400
1699,10:40:00,10:40:00,9568
1699,10:55:00,10:55:00,9569
1699,11:00:00,11:00:00,9570
1699,11:10:00,11:10:00,9568
1699,11:20:00,11:20:00,c9400
1700,11:00:00,11:00:00,c9400
1700,11:10:00,11:10:00,9568
1700,11:25:00,11:25:00,9569
1700,11:30:00,11:30:00,9570
1700,11:40:00,11:40:00,9568
1700,11:50:00,11:50:00,c9400
1701,12:30:00,12:30:00,c9400
1701,12:40:00,12:40:00,9568
1701,12:55:00,12:55:00,9569
1701,13:00:00,13:00:00,9570
1701,13:10:00,13:10:00,9568
1701,13:20:00,13:20:00,c9400
1702,13:00:00,13:00:00,c9400
1702,13:10:00,13:10:00,9568
1702,13:25:00,13:25:00,9569
1702,13:30:00,13:30:00,9570
1702,13:40:00,13:40:00,9568
1702,13:50:00,13:50:00,c9400
1703,13:30:00,13:30:00,c9400
1703,13:40:00,13:40:00,9568
1703,13:55:00,13:55:00,9569
1703,14:00:00,14:00:00,9570
1703,14:10:00,14:10:00,9568
1703,14:20:00,14:20:00,c9400
1704,15:00:00,15:00:00,c9400
1704,15:10:00,15:10:00,9568
1704,15:25:00,15:25:00,9569
1704,15:30:00,15:30:00,9570
1704,15:40:00,15:40:00,9568
1704,15:50:00,15:50:00,c9400
1705,15:30:00,15:30:00,c9400
1705,15:40:00,15:40:00,9568
1705,15:55:00,15:55:00,9569
1705,16:00:00,16:00:00,9570
1705,16:10:00,16:10:00,9568
1705,16:20:00,16:20:00,c9400
1706,16:00:00,16:00:00,c9400
1706,16:10:00,16:10:00,9568
1706,16:25:00,16:25:00,9569
1706,16:30:00,16:30:00,9570
1706,16:40:00,16:40:00,9568
1706,16:50:00,16:50:00,c9400
1707,17:30:00,17:30:00,c9400
1707,17:40:00,17:40:00,9568
1707,17:55:00,17:55:00,9569
1707,18:00:00,18:00:00,9570
1707,18:10:00,18:10:00,9568
1707,18:20:00,18:20:00,c9400
1708,18:00:00,18:00:00,c9400
1708,18:10:00,18:10:00,9568
1708,18:25:00,18:25:00,9569
1708,18:30:00,18:30:00,9570
1708,18:40:00,18:40:00,9568
1708,18:50:00,18:50:00,c9400
1709,18:30:00,18:30:00,c9400
1709,18:40:00,18:40:00,9568
1709,18:55:00,18:55:00,9569
1709,19:00:00,19:00:00,9570
