route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id,bikes_allowed,cars_allowed
1,12,303,Keistiö-Dalen (Iniö),0,,,1,1
1,12,304,Keistiö-Dalen (Iniö),0,,,1,1
1,12,305,Keistiö-Dalen (Iniö),0,,,1,1
1,12,306,Keistiö-Dalen (Iniö),0,,,1,1
1,12,307,Keistiö-Dalen (Iniö),0,,,1,1
1,12,308,Keistiö-Dalen (Iniö),0,,,1,1
1,13,309,Keistiö-Dalen (Iniö),0,,,1,1
1,13,310,Keistiö-Dalen (Iniö),0,,,1,1
1,13,311,Keistiö-Dalen (Iniö),0,,,1,1
1,13,312,Keistiö-Dalen (Iniö),0,,,1,1
1,13,313,Keistiö-Dalen (Iniö),0,,,1,1
1,13,314,Keistiö-Dalen (Iniö),0,,,1,1
1,13,315,Keistiö-Dalen (Iniö),0,,,1,1
1,13,316,Keistiö-Dalen (Iniö),0,,,1,1
1,13,317,Keistiö-Dalen (Iniö),0,,,1,1
1,13,318,Keistiö-Dalen (Iniö),0,,,1,1
1,13,319,Keistiö-Dalen (Iniö),0,,,1,1
1,13,320,Keistiö-Dalen (Iniö),0,,,1,1
1,13,321,Keistiö-Dalen (Iniö),0,,,1,1
1,13,322,Keistiö-Dalen (Iniö),0,,,1,1
1,13,323,Keistiö-Dalen (Iniö),0,,,1,1
1,13,324,Keistiö-Dalen (Iniö),0,,,1,1
1,14,325,Keistiö-Dalen (Iniö),0,,,1,1
1,15,326,Keistiö-Dalen (Iniö),0,,,1,1
1,15,327,Keistiö-Dalen (Iniö),0,,,1,1
1,15,328,Keistiö-Dalen (Iniö),0,,,1,1
1,15,329,Keistiö-Dalen (Iniö),0,,,1,1
1,15,330,Keistiö-Dalen (Iniö),0,,,1,1
1,15,331,Keistiö-Dalen (Iniö),0,,,1,1
1,15,332,Keistiö-Dalen (Iniö),0,,,1,1
1,15,333,Keistiö-Dalen (Iniö),0,,,1,1
1,15,334,Keistiö-Dalen (Iniö),0,,,1,1
1,15,335,Keistiö-Dalen (Iniö),0,,,1,1
1,15,336,Keistiö-Dalen (Iniö),0,,,1,1
1,15,337,Keistiö-Dalen (Iniö),0,,,1,1
1,15,338,Keistiö-Dalen (Iniö),0,,,1,1
1,15,339,Keistiö-Dalen (Iniö),0,,,1,1
1,16,340,Keistiö-Dalen (Iniö),0,,,1,1
1,16,341,Keistiö-Dalen (Iniö),0,,,1,1
1,16,342,Keistiö-Dalen (Iniö),0,,,1,1
1,16,343,Keistiö-Dalen (Iniö),0,,,1,1
1,16,344,Keistiö-Dalen (Iniö),0,,,1,1
1,16,345,Keistiö-Dalen (Iniö),0,,,1,1
1,16,346,Keistiö-Dalen (Iniö),0,,,1,1
1,16,347,Keistiö-Dalen (Iniö),0,,,1,1
1,16,348,Keistiö-Dalen (Iniö),0,,,1,1
1,16,349,Keistiö-Dalen (Iniö),0,,,1,1
1,16,350,Keistiö-Dalen (Iniö),0,,,1,1
1,16,351,Keistiö-Dalen (Iniö),0,,,1,1
1,16,352,Keistiö-Dalen (Iniö),0,,,1,1
10,17,353,Retais (Korppoo)-Pärnäs (Nauvo),0,,,1,1
10,17,354,Retais (Korppoo)-Pärnäs (Nauvo),0,,,1,1
10,17,355,Retais (Korppoo)-Pärnäs (Nauvo),0,,,1,1
10,17,356,Retais (Korppoo)-Pärnäs (Nauvo),0,,,1,1
10,17,357,Retais (Korppoo)-Pärnäs (Nauvo),0,,,1,1
10,17,358,Retais (Korppoo)-Pärnäs (Nauvo),0,,,1,1
10,17,359,Retais (Korppoo)-Pärnäs (Nauvo),0,,,1,1
10,18,360,Retais (Korppoo)-Pärnäs (Nauvo),0,,,1,1
10,19,361,Retais (Korppoo)-Pärnäs (Nauvo),0,,,1,1
10,18,362,Retais (Korppoo)-Pärnäs (Nauvo),0,,,1,1
10,17,363,Retais (Korppoo)-Pärnäs (Nauvo),0,,,1,1
10,17,364,Retais (Korppoo)-Pärnäs (Nauvo),0,,,1,1
10,17,365,Retais (Korppoo)-Pärnäs (Nauvo),0,,,1,1
10,17,366,Retais (Korppoo)-Pärnäs (Nauvo),0,,,1,1
10,17,367,Retais (Korppoo)-Pärnäs (Nauvo),0,,,1,1
10,19,368,Retais (Korppoo)-Pärnäs (Nauvo),0,,,1,1
10,18,369,Retais (Korppoo)-Pärnäs (Nauvo),0,,,1,1
10,19,370,Retais (Korppoo)-Pärnäs (Nauvo),0,,,1,1
10,18,371,Retais (Korppoo)-Pärnäs (Nauvo),0,,,1,1
10,19,372,Retais (Korppoo)-Pärnäs (Nauvo),0,,,1,1
10,18,373,Retais (Korppoo)-Pärnäs (Nauvo),0,,,1,1
10,17,374,Retais (Korppoo)-Pärnäs (Nauvo),0,,,1,1
10,17,375,Retais (Korppoo)-Pärnäs (Nauvo),0,,,1,1
10,17,376,Retais (Korppoo)-Pärnäs (Nauvo),0,,,1,1
10,17,377,Retais (Korppoo)-Pärnäs (Nauvo),0,,,1,1
10,17,378,Retais (Korppoo)-Pärnäs (Nauvo),0,,,1,1
10,17,379,Retais (Korppoo)-Pärnäs (Nauvo),0,,,1,1
10,17,380,Retais (Korppoo)-Pärnäs (Nauvo),0,,,1,1
10,17,381,Retais (Korppoo)-Pärnäs (Nauvo),0,,,1,1
10,17,382,Retais (Korppoo)-Pärnäs (Nauvo),0,,,1,1
10,17,383,Retais (Korppoo)-Pärnäs (Nauvo),0,,,1,1
10,17,384,Retais (Korppoo)-Pärnäs (Nauvo),0,,,1,1
10,17,385,Retais (Korppoo)-Pärnäs (Nauvo),0,,,1,1
10,20,386,Retais (Korppoo)-Pärnäs (Nauvo),0,,,1,1
10,17,387,Retais (Korppoo)-Pärnäs (Nauvo),0,,,1,1
10,17,388,Retais (Korppoo)-Pärnäs (Nauvo),0,,,1,1
10,17,389,Retais (Korppoo)-Pärnäs (Nauvo),0,,,1,1
10,17,390,Retais (Korppoo)-Pärnäs (Nauvo),0,,,1,1
10,17,391,Retais (Korppoo)-Pärnäs (Nauvo),0,,,1,1
10,17,392,Retais (Korppoo)-Pärnäs (Nauvo),0,,,1,1
10,17,393,Retais (Korppoo)-Pärnäs (Nauvo),0,,,1,1
10,17,394,Retais (Korppoo)-Pärnäs (Nauvo),0,,,1,1
10,17,395,Retais (Korppoo)-Pärnäs (Nauvo),0,,,1,1
10,17,396,Retais (Korppoo)-Pärnäs (Nauvo),0,,,1,1
10,18,397,Retais (Korppoo)-Pärnäs (Nauvo),0,,,1,1
10,19,398,Retais (Korppoo)-Pärnäs (Nauvo),0,,,1,1
10,18,399,Retais (Korppoo)-Pärnäs (Nauvo),0,,,1,1
10,20,400,Retais (Korppoo)-Pärnäs (Nauvo),0,,,1,1
10,21,401,Retais (Korppoo)-Pärnäs (Nauvo),0,,,1,1
10,20,402,Retais (Korppoo)-Pärnäs (Nauvo),0,,,1,1
10,17,403,Retais (Korppoo)-Pärnäs (Nauvo),0,,,1,1
10,22,404,Retais (Korppoo)-Pärnäs (Nauvo),0,,,1,1
10,23,405,Retais (Korppoo)-Pärnäs (Nauvo),0,,,1,1
10,17,406,Retais (Korppoo)-Pärnäs (Nauvo),0,,,1,1
10,17,407,Retais (Korppoo)-Pärnäs (Nauvo),0,,,1,1
10,22,408,Retais (Korppoo)-Pärnäs (Nauvo),0,,,1,1
10,23,409,Retais (Korppoo)-Pärnäs (Nauvo),0,,,1,1
10,22,410,Retais (Korppoo)-Pärnäs (Nauvo),0,,,1,1
10,21,411,Retais (Korppoo)-Pärnäs (Nauvo),0,,,1,1
10,18,412,Retais (Korppoo)-Pärnäs (Nauvo),0,,,1,1
10,21,413,Retais (Korppoo)-Pärnäs (Nauvo),0,,,1,1
10,20,414,Retais (Korppoo)-Pärnäs (Nauvo),0,,,1,1
10,21,415,Retais (Korppoo)-Pärnäs (Nauvo),0,,,1,1
10,20,416,Retais (Korppoo)-Pärnäs (Nauvo),0,,,1,1
10,17,417,Retais (Korppoo)-Pärnäs (Nauvo),0,,,1,1
10,22,418,Retais (Korppoo)-Pärnäs (Nauvo),0,,,1,1
10,23,419,Retais (Korppoo)-Pärnäs (Nauvo),0,,,1,1
10,22,420,Retais (Korppoo)-Pärnäs (Nauvo),0,,,1,1
10,23,421,Retais (Korppoo)-Pärnäs (Nauvo),0,,,1,1
10,22,422,Retais (Korppoo)-Pärnäs (Nauvo),0,,,1,1
10,17,423,Retais (Korppoo)-Pärnäs (Nauvo),0,,,1,1
10,18,424,Retais (Korppoo)-Pärnäs (Nauvo),0,,,1,1
10,22,425,Retais (Korppoo)-Pärnäs (Nauvo),0,,,1,1
10,18,426,Retais (Korppoo)-Pärnäs (Nauvo),0,,,1,1
10,21,427,Retais (Korppoo)-Pärnäs (Nauvo),0,,,1,1
10,21,428,Retais (Korppoo)-Pärnäs (Nauvo),0,,,1,1
10,17,429,Retais (Korppoo)-Pärnäs (Nauvo),0,,,1,1
