trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled
19300,13:30:00,13:30:00,9222,1,Olofsnäs (Norrskata),,,
19300,13:40:00,13:40:00,9224,2,Galtby (Korppoo),,,
19301,14:30:00,14:30:00,9222,1,Olofsnäs (Norrskata),,,
19301,14:40:00,14:40:00,9224,2,Galtby (Korppoo),,,
19302,15:35:00,15:35:00,9222,1,Olofsnäs (Norrskata),,,
19302,15:45:00,15:45:00,9224,2,Galtby (Korppoo),,,
19303,16:27:00,16:27:00,9222,1,Olofsnäs (Norrskata),,,
19303,16:37:00,16:37:00,9224,2,Galtby (Korppoo),,,
19304,18:25:00,18:25:00,9222,1,Olofsnäs (Norrskata),,,
19304,18:35:00,18:35:00,9224,2,Galtby (Korppoo),,,
19305,19:05:00,19:05:00,9222,1,Olofsnäs (Norrskata),,,
19305,19:15:00,19:15:00,9224,2,Galtby (Korppoo),,,
19306,20:20:00,20:20:00,9222,1,Olofsnäs (Norrskata),,,
19306,20:30:00,20:30:00,9224,2,Galtby (Korppoo),,,
19307,22:05:00,22:05:00,9222,1,Olofsnäs (Norrskata),,,
19307,22:15:00,22:15:00,9224,2,Galtby (Korppoo),,,
19308,5:55:00,5:55:00,9222,1,Olofsnäs (Norrskata),,,
19308,6:05:00,6:05:00,9224,2,Galtby (Korppoo),,,
19309,6:45:00,6:45:00,9222,1,Olofsnäs (Norrskata),,,
19309,6:55:00,6:55:00,9224,2,Galtby (Korppoo),,,
19310,7:35:00,7:35:00,9222,1,Olofsnäs (Norrskata),,,
19310,7:45:00,7:45:00,9224,2,Galtby (Korppoo),,,
19311,8:15:00,8:15:00,9222,1,Olofsnäs (Norrskata),,,
19311,8:25:00,8:25:00,9224,2,Galtby (Korppoo),,,
19312,9:35:00,9:35:00,9222,1,Olofsnäs (Norrskata),,,
19312,9:45:00,9:45:00,9224,2,Galtby (Korppoo),,,
19313,11:55:00,11:55:00,9222,1,Olofsnäs (Norrskata),,,
19313,12:05:00,12:05:00,9224,2,Galtby (Korppoo),,,
19314,12:45:00,12:45:00,9222,1,Olofsnäs (Norrskata),,,
19314,12:55:00,12:55:00,9224,2,Galtby (Korppoo),,,
19315,13:40:00,13:40:00,9222,1,Olofsnäs (Norrskata),,,
19315,13:50:00,13:50:00,9224,2,Galtby (Korppoo),,,
19316,14:35:00,14:35:00,9222,1,Olofsnäs (Norrskata),,,
19316,14:45:00,14:45:00,9224,2,Galtby (Korppoo),,,
19317,15:50:00,15:50:00,9222,1,Olofsnäs (Norrskata),,,
19317,16:00:00,16:00:00,9224,2,Galtby (Korppoo),,,
19318,16:30:00,16:30:00,9222,1,Olofsnäs (Norrskata),,,
19318,16:40:00,16:40:00,9224,2,Galtby (Korppoo),,,
19319,18:15:00,18:15:00,9222,1,Olofsnäs (Norrskata),,,
19319,18:25:00,18:25:00,9224,2,Galtby (Korppoo),,,
19320,20:35:00,20:35:00,9222,1,Olofsnäs (Norrskata),,,
19320,20:45:00,20:45:00,9224,2,Galtby (Korppoo),,,
19321,22:05:00,22:05:00,9222,1,Olofsnäs (Norrskata),,,
19321,22:15:00,22:15:00,9224,2,Galtby (Korppoo),,,
19322,5:55:00,5:55:00,9222,1,Olofsnäs (Norrskata),,,
19322,6:05:00,6:05:00,9224,2,Galtby (Korppoo),,,
19323,7:50:00,7:50:00,9222,1,Olofsnäs (Norrskata),,,
19323,8:00:00,8:00:00,9224,2,Galtby (Korppoo),,,
19324,9:05:00,9:05:00,9222,1,Olofsnäs (Norrskata),,,
19324,9:15:00,9:15:00,9224,2,Galtby (Korppoo),,,
19325,9:50:00,9:50:00,9222,1,Olofsnäs (Norrskata),,,
19325,10:00:00,10:00:00,9224,2,Galtby (Korppoo),,,
19326,12:00:00,12:00:00,9222,1,Olofsnäs (Norrskata),,,
19326,12:10:00,12:10:00,9224,2,Galtby (Korppoo),,,
19327,12:45:00,12:45:00,9222,1,Olofsnäs (Norrskata),,,
19327,12:55:00,12:55:00,9224,2,Galtby (Korppoo),,,
19328,13:30:00,13:30:00,9222,1,Olofsnäs (Norrskata),,,
19328,13:40:00,13:40:00,9224,2,Galtby (Korppoo),,,
19329,14:30:00,14:30:00,9222,1,Olofsnäs (Norrskata),,,
19329,14:40:00,14:40:00,9224,2,Galtby (Korppoo),,,
19330,15:35:00,15:35:00,9222,1,Olofsnäs (Norrskata),,,
19330,15:45:00,15:45:00,9224,2,Galtby (Korppoo),,,
19331,18:15:00,18:15:00,9222,1,Olofsnäs (Norrskata),,,
19331,18:25:00,18:25:00,9224,2,Galtby (Korppoo),,,
19332,20:35:00,20:35:00,9222,1,Olofsnäs (Norrskata),,,
19332,20:45:00,20:45:00,9224,2,Galtby (Korppoo),,,
19333,22:05:00,22:05:00,9222,1,Olofsnäs (Norrskata),,,
19333,22:15:00,22:15:00,9224,2,Galtby (Korppoo),,,
19334,22:45:00,22:45:00,9222,1,Olofsnäs (Norrskata),,,
19334,22:55:00,22:55:00,9224,2,Galtby (Korppoo),,,
19335,5:55:00,5:55:00,9222,1,Olofsnäs (Norrskata),,,
19335,6:05:00,6:05:00,9224,2,Galtby (Korppoo),,,
19336,7:50:00,7:50:00,9222,1,Olofsnäs (Norrskata),,,
19336,8:00:00,8:00:00,9224,2,Galtby (Korppoo),,,
19337,9:45:00,9:45:00,9222,1,Olofsnäs (Norrskata),,,
19337,9:55:00,9:55:00,9224,2,Galtby (Korppoo),,,
19338,11:50:00,11:50:00,9222,1,Olofsnäs (Norrskata),,,
19338,12:00:00,12:00:00,9224,2,Galtby (Korppoo),,,
19339,12:45:00,12:45:00,9222,1,Olofsnäs (Norrskata),,,
19339,12:55:00,12:55:00,9224,2,Galtby (Korppoo),,,
19340,13:30:00,13:30:00,9222,1,Olofsnäs (Norrskata),,,
19340,13:40:00,13:40:00,9224,2,Galtby (Korppoo),,,
19341,14:30:00,14:30:00,9222,1,Olofsnäs (Norrskata),,,
19341,14:40:00,14:40:00,9224,2,Galtby (Korppoo),,,
19342,15:35:00,15:35:00,9222,1,Olofsnäs (Norrskata),,,
19342,15:45:00,15:45:00,9224,2,Galtby (Korppoo),,,
19343,16:27:00,16:27:00,9222,1,Olofsnäs (Norrskata),,,
19343,16:37:00,16:37:00,9224,2,Galtby (Korppoo),,,
19344,18:25:00,18:25:00,9222,1,Olofsnäs (Norrskata),,,
19344,18:35:00,18:35:00,9224,2,Galtby (Korppoo),,,
19345,19:05:00,19:05:00,9222,1,Olofsnäs (Norrskata),,,
19345,19:15:00,19:15:00,9224,2,Galtby (Korppoo),,,
19346,20:20:00,20:20:00,9222,1,Olofsnäs (Norrskata),,,
19346,20:30:00,20:30:00,9224,2,Galtby (Korppoo),,,
19347,22:05:00,22:05:00,9222,1,Olofsnäs (Norrskata),,,
19347,22:15:00,22:15:00,9224,2,Galtby (Korppoo),,,
19348,7:15:00,7:15:00,9225,1,Högsåra,,,
19348,7:25:00,7:25:00,9223,2,Svartnäs,,,
19349,8:30:00,8:30:00,9225,1,Högsåra,,,
19349,8:40:00,8:40:00,9223,2,Svartnäs,,,
19350,10:00:00,10:00:00,9225,1,Högsåra,,,
19350,10:10:00,10:10:00,9223,2,Svartnäs,,,
19351,12:30:00,12:30:00,9225,1,Högsåra,,,
19351,12:40:00,12:40:00,9223,2,Svartnäs,,,
19352,15:30:00,15:30:00,9225,1,Högsåra,,,
19352,15:40:00,15:40:00,9223,2,Svartnäs,,,
19353,17:00:00,17:00:00,9225,1,Högsåra,,,
19353,17:10:00,17:10:00,9223,2,Svartnäs,,,
19354,18:00:00,18:00:00,9225,1,Högsåra,,,
19354,18:10:00,18:10:00,9223,2,Svartnäs,,,
19355,19:00:00,19:00:00,9225,1,Högsåra,,,
19355,19:10:00,19:10:00,9223,2,Svartnäs,,,
19356,20:30:00,20:30:00,9225,1,Högsåra,,,
19356,20:40:00,20:40:00,9223,2,Svartnäs,,,
19357,21:45:00,21:45:00,9225,1,Högsåra,,,
19357,21:55:00,21:55:00,9223,2,Svartnäs,,,
19358,13:30:00,13:30:00,9225,1,Högsåra,,,
19358,13:40:00,13:40:00,9223,2,Svartnäs,,,
19359,14:30:00,14:30:00,9225,1,Högsåra,,,
19359,14:40:00,14:40:00,9223,2,Svartnäs,,,
19360,13:30:00,13:30:00,9225,1,Högsåra,,,
19360,13:40:00,13:40:00,9223,2,Svartnäs,,,
19361,13:30:00,13:30:00,9225,1,Högsåra,,,
19361,13:40:00,13:40:00,9223,2,Svartnäs,,,
19362,13:30:00,13:30:00,9225,1,Högsåra,,,
19362,13:40:00,13:40:00,9223,2,Svartnäs,,,
19363,7:30:00,7:30:00,9225,1,Högsåra,,,
19363,7:40:00,7:40:00,9223,2,Svartnäs,,,
19364,10:30:00,10:30:00,9225,1,Högsåra,,,
19364,10:40:00,10:40:00,9223,2,Svartnäs,,,
19365,12:30:00,12:30:00,9225,1,Högsåra,,,
19365,12:40:00,12:40:00,9223,2,Svartnäs,,,
19366,14:30:00,14:30:00,9225,1,Högsåra,,,
19366,14:40:00,14:40:00,9223,2,Svartnäs,,,
19367,15:30:00,15:30:00,9225,1,Högsåra,,,
19367,15:40:00,15:40:00,9223,2,Svartnäs,,,
19368,17:30:00,17:30:00,9225,1,Högsåra,,,
19368,17:40:00,17:40:00,9223,2,Svartnäs,,,
19369,19:00:00,19:00:00,9225,1,Högsåra,,,
19369,19:10:00,19:10:00,9223,2,Svartnäs,,,
19370,11:00:00,11:00:00,9225,1,Högsåra,,,
19370,11:10:00,11:10:00,9223,2,Svartnäs,,,
19371,14:30:00,14:30:00,9225,1,Högsåra,,,
19371,14:40:00,14:40:00,9223,2,Svartnäs,,,
19372,16:30:00,16:30:00,9225,1,Högsåra,,,
19372,16:40:00,16:40:00,9223,2,Svartnäs,,,
19373,7:15:00,7:15:00,9225,1,Högsåra,,,
19373,7:25:00,7:25:00,9223,2,Svartnäs,,,
19374,8:30:00,8:30:00,9225,1,Högsåra,,,
19374,8:40:00,8:40:00,9223,2,Svartnäs,,,
19375,10:00:00,10:00:00,9225,1,Högsåra,,,
19375,10:10:00,10:10:00,9223,2,Svartnäs,,,
19376,12:30:00,12:30:00,9225,1,Högsåra,,,
19376,12:40:00,12:40:00,9223,2,Svartnäs,,,
19377,15:30:00,15:30:00,9225,1,Högsåra,,,
19377,15:40:00,15:40:00,9223,2,Svartnäs,,,
19378,17:00:00,17:00:00,9225,1,Högsåra,,,
19378,17:10:00,17:10:00,9223,2,Svartnäs,,,
19379,18:00:00,18:00:00,9225,1,Högsåra,,,
19379,18:10:00,18:10:00,9223,2,Svartnäs,,,
19380,19:00:00,19:00:00,9225,1,Högsåra,,,
19380,19:10:00,19:10:00,9223,2,Svartnäs,,,
19381,20:30:00,20:30:00,9225,1,Högsåra,,,
19381,20:40:00,20:40:00,9223,2,Svartnäs,,,
19382,21:45:00,21:45:00,9225,1,Högsåra,,,
19382,21:55:00,21:55:00,9223,2,Svartnäs,,,
19383,13:30:00,13:30:00,9225,1,Högsåra,,,
19383,13:40:00,13:40:00,9223,2,Svartnäs,,,
19384,14:30:00,14:30:00,9225,1,Högsåra,,,
19384,14:40:00,14:40:00,9223,2,Svartnäs,,,
19385,13:30:00,13:30:00,9225,1,Högsåra,,,
19385,13:40:00,13:40:00,9223,2,Svartnäs,,,
19386,13:30:00,13:30:00,9225,1,Högsåra,,,
19386,13:40:00,13:40:00,9223,2,Svartnäs,,,
19387,7:30:00,7:30:00,9225,1,Högsåra,,,
19387,7:40:00,7:40:00,9223,2,Svartnäs,,,
19388,10:30:00,10:30:00,9225,1,Högsåra,,,
19388,10:40:00,10:40:00,9223,2,Svartnäs,,,
19389,12:30:00,12:30:00,9225,1,Högsåra,,,
19389,12:40:00,12:40:00,9223,2,Svartnäs,,,
19390,14:30:00,14:30:00,9225,1,Högsåra,,,
19390,14:40:00,14:40:00,9223,2,Svartnäs,,,
19391,15:30:00,15:30:00,9225,1,Högsåra,,,
19391,15:40:00,15:40:00,9223,2,Svartnäs,,,
19392,17:30:00,17:30:00,9225,1,Högsåra,,,
19392,17:40:00,17:40:00,9223,2,Svartnäs,,,
19393,19:00:00,19:00:00,9225,1,Högsåra,,,
19393,19:10:00,19:10:00,9223,2,Svartnäs,,,
19394,11:00:00,11:00:00,9225,1,Högsåra,,,
19394,11:10:00,11:10:00,9223,2,Svartnäs,,,
19395,14:30:00,14:30:00,9225,1,Högsåra,,,
19395,14:40:00,14:40:00,9223,2,Svartnäs,,,
19396,16:30:00,16:30:00,9225,1,Högsåra,,,
19396,16:40:00,16:40:00,9223,2,Svartnäs,,,
19397,19:00:00,19:00:00,9225,1,Högsåra,,,
19397,19:10:00,19:10:00,9223,2,Svartnäs,,,
19398,7:15:00,7:15:00,9225,1,Högsåra,,,
19398,7:25:00,7:25:00,9223,2,Svartnäs,,,
19399,8:30:00,8:30:00,9225,1,Högsåra,,,
19399,8:40:00,8:40:00,9223,2,Svartnäs,,,
19400,10:00:00,10:00:00,9225,1,Högsåra,,,
19400,10:10:00,10:10:00,9223,2,Svartnäs,,,
19401,12:30:00,12:30:00,9225,1,Högsåra,,,
19401,12:40:00,12:40:00,9223,2,Svartnäs,,,
19402,15:30:00,15:30:00,9225,1,Högsåra,,,
19402,15:40:00,15:40:00,9223,2,Svartnäs,,,
19403,17:00:00,17:00:00,9225,1,Högsåra,,,
19403,17:10:00,17:10:00,9223,2,Svartnäs,,,
19404,18:00:00,18:00:00,9225,1,Högsåra,,,
19404,18:10:00,18:10:00,9223,2,Svartnäs,,,
19405,19:00:00,19:00:00,9225,1,Högsåra,,,
19405,19:10:00,19:10:00,9223,2,Svartnäs,,,
19406,20:30:00,20:30:00,9225,1,Högsåra,,,
19406,20:40:00,20:40:00,9223,2,Svartnäs,,,
19407,21:45:00,21:45:00,9225,1,Högsåra,,,
19407,21:55:00,21:55:00,9223,2,Svartnäs,,,
19408,13:30:00,13:30:00,9225,1,Högsåra,,,
19408,13:40:00,13:40:00,9223,2,Svartnäs,,,
19409,14:30:00,14:30:00,9225,1,Högsåra,,,
19409,14:40:00,14:40:00,9223,2,Svartnäs,,,
19410,13:30:00,13:30:00,9225,1,Högsåra,,,
19410,13:40:00,13:40:00,9223,2,Svartnäs,,,
19411,13:30:00,13:30:00,9225,1,Högsåra,,,
19411,13:40:00,13:40:00,9223,2,Svartnäs,,,
19412,7:30:00,7:30:00,9225,1,Högsåra,,,
19412,7:40:00,7:40:00,9223,2,Svartnäs,,,
19413,10:30:00,10:30:00,9225,1,Högsåra,,,
19413,10:40:00,10:40:00,9223,2,Svartnäs,,,
19414,12:30:00,12:30:00,9225,1,Högsåra,,,
19414,12:40:00,12:40:00,9223,2,Svartnäs,,,
19415,14:30:00,14:30:00,9225,1,Högsåra,,,
19415,14:40:00,14:40:00,9223,2,Svartnäs,,,
19416,15:30:00,15:30:00,9225,1,Högsåra,,,
19416,15:40:00,15:40:00,9223,2,Svartnäs,,,
19417,17:30:00,17:30:00,9225,1,Högsåra,,,
19417,17:40:00,17:40:00,9223,2,Svartnäs,,,
19418,19:00:00,19:00:00,9225,1,Högsåra,,,
19418,19:10:00,19:10:00,9223,2,Svartnäs,,,
19419,11:00:00,11:00:00,9225,1,Högsåra,,,
19419,11:10:00,11:10:00,9223,2,Svartnäs,,,
19420,14:30:00,14:30:00,9225,1,Högsåra,,,
19420,14:40:00,14:40:00,9223,2,Svartnäs,,,
19421,16:30:00,16:30:00,9225,1,Högsåra,,,
19421,16:40:00,16:40:00,9223,2,Svartnäs,,,
19422,19:00:00,19:00:00,9225,1,Högsåra,,,
19422,19:10:00,19:10:00,9223,2,Svartnäs,,,
19423,7:15:00,7:15:00,9225,1,Högsåra,,,
19423,7:25:00,7:25:00,9223,2,Svartnäs,,,
19424,8:30:00,8:30:00,9225,1,Högsåra,,,
19424,8:40:00,8:40:00,9223,2,Svartnäs,,,
19425,10:00:00,10:00:00,9225,1,Högsåra,,,
19425,10:10:00,10:10:00,9223,2,Svartnäs,,,
19426,12:30:00,12:30:00,9225,1,Högsåra,,,
19426,12:40:00,12:40:00,9223,2,Svartnäs,,,
19427,15:30:00,15:30:00,9225,1,Högsåra,,,
19427,15:40:00,15:40:00,9223,2,Svartnäs,,,
19428,17:00:00,17:00:00,9225,1,Högsåra,,,
19428,17:10:00,17:10:00,9223,2,Svartnäs,,,
19429,18:00:00,18:00:00,9225,1,Högsåra,,,
19429,18:10:00,18:10:00,9223,2,Svartnäs,,,
19430,19:00:00,19:00:00,9225,1,Högsåra,,,
19430,19:10:00,19:10:00,9223,2,Svartnäs,,,
19431,20:30:00,20:30:00,9225,1,Högsåra,,,
19431,20:40:00,20:40:00,9223,2,Svartnäs,,,
19432,21:45:00,21:45:00,9225,1,Högsåra,,,
19432,21:55:00,21:55:00,9223,2,Svartnäs,,,
19433,13:30:00,13:30:00,9225,1,Högsåra,,,
19433,13:40:00,13:40:00,9223,2,Svartnäs,,,
19434,14:30:00,14:30:00,9225,1,Högsåra,,,
19434,14:40:00,14:40:00,9223,2,Svartnäs,,,
19435,13:30:00,13:30:00,9225,1,Högsåra,,,
19435,13:40:00,13:40:00,9223,2,Svartnäs,,,
19436,13:30:00,13:30:00,9225,1,Högsåra,,,
19436,13:40:00,13:40:00,9223,2,Svartnäs,,,
19437,7:30:00,7:30:00,9225,1,Högsåra,,,
19437,7:40:00,7:40:00,9223,2,Svartnäs,,,
19438,10:30:00,10:30:00,9225,1,Högsåra,,,
19438,10:40:00,10:40:00,9223,2,Svartnäs,,,
19439,12:30:00,12:30:00,9225,1,Högsåra,,,
19439,12:40:00,12:40:00,9223,2,Svartnäs,,,
19440,14:30:00,14:30:00,9225,1,Högsåra,,,
19440,14:40:00,14:40:00,9223,2,Svartnäs,,,
19441,15:30:00,15:30:00,9225,1,Högsåra,,,
19441,15:40:00,15:40:00,9223,2,Svartnäs,,,
19442,17:30:00,17:30:00,9225,1,Högsåra,,,
19442,17:40:00,17:40:00,9223,2,Svartnäs,,,
19443,19:00:00,19:00:00,9225,1,Högsåra,,,
19443,19:10:00,19:10:00,9223,2,Svartnäs,,,
19444,11:00:00,11:00:00,9225,1,Högsåra,,,
19444,11:10:00,11:10:00,9223,2,Svartnäs,,,
19445,14:30:00,14:30:00,9225,1,Högsåra,,,
19445,14:40:00,14:40:00,9223,2,Svartnäs,,,
19446,16:30:00,16:30:00,9225,1,Högsåra,,,
19446,16:40:00,16:40:00,9223,2,Svartnäs,,,
19447,19:00:00,19:00:00,9225,1,Högsåra,,,
19447,19:10:00,19:10:00,9223,2,Svartnäs,,,
19448,7:00:00,7:00:00,9223,1,Svartnäs,,,
19448,7:10:00,7:10:00,9225,2,Högsåra,,,
19449,7:45:00,7:45:00,9223,1,Svartnäs,,,
19449,7:55:00,7:55:00,9225,2,Högsåra,,,
19450,9:30:00,9:30:00,9223,1,Svartnäs,,,
19450,9:40:00,9:40:00,9225,2,Högsåra,,,
19451,12:00:00,12:00:00,9223,1,Svartnäs,,,
19451,12:10:00,12:10:00,9225,2,Högsåra,,,
19452,15:00:00,15:00:00,9223,1,Svartnäs,,,
19452,15:10:00,15:10:00,9225,2,Högsåra,,,
19453,16:30:00,16:30:00,9223,1,Svartnäs,,,
19453,16:40:00,16:40:00,9225,2,Högsåra,,,
19454,17:30:00,17:30:00,9223,1,Svartnäs,,,
19454,17:40:00,17:40:00,9225,2,Högsåra,,,
19455,18:30:00,18:30:00,9223,1,Svartnäs,,,
19455,18:40:00,18:40:00,9225,2,Högsåra,,,
19456,20:00:00,20:00:00,9223,1,Svartnäs,,,
19456,20:10:00,20:10:00,9225,2,Högsåra,,,
19457,21:30:00,21:30:00,9223,1,Svartnäs,,,
19457,21:40:00,21:40:00,9225,2,Högsåra,,,
19458,13:00:00,13:00:00,9223,1,Svartnäs,,,
19458,13:10:00,13:10:00,9225,2,Högsåra,,,
19459,14:00:00,14:00:00,9223,1,Svartnäs,,,
19459,14:10:00,14:10:00,9225,2,Högsåra,,,
19460,13:00:00,13:00:00,9223,1,Svartnäs,,,
19460,13:10:00,13:10:00,9225,2,Högsåra,,,
19461,13:00:00,13:00:00,9223,1,Svartnäs,,,
19461,13:10:00,13:10:00,9225,2,Högsåra,,,
19462,13:00:00,13:00:00,9223,1,Svartnäs,,,
19462,13:10:00,13:10:00,9225,2,Högsåra,,,
19463,7:00:00,7:00:00,9223,1,Svartnäs,,,
19463,7:10:00,7:10:00,9225,2,Högsåra,,,
19464,10:00:00,10:00:00,9223,1,Svartnäs,,,
19464,10:10:00,10:10:00,9225,2,Högsåra,,,
19465,12:00:00,12:00:00,9223,1,Svartnäs,,,
19465,12:10:00,12:10:00,9225,2,Högsåra,,,
19466,14:00:00,14:00:00,9223,1,Svartnäs,,,
19466,14:10:00,14:10:00,9225,2,Högsåra,,,
19467,15:00:00,15:00:00,9223,1,Svartnäs,,,
19467,15:10:00,15:10:00,9225,2,Högsåra,,,
19468,17:00:00,17:00:00,9223,1,Svartnäs,,,
19468,17:10:00,17:10:00,9225,2,Högsåra,,,
19469,18:30:00,18:30:00,9223,1,Svartnäs,,,
19469,18:40:00,18:40:00,9225,2,Högsåra,,,
19470,10:30:00,10:30:00,9223,1,Svartnäs,,,
19470,10:40:00,10:40:00,9225,2,Högsåra,,,
19471,14:00:00,14:00:00,9223,1,Svartnäs,,,
19471,14:10:00,14:10:00,9225,2,Högsåra,,,
19472,16:00:00,16:00:00,9223,1,Svartnäs,,,
19472,16:10:00,16:10:00,9225,2,Högsåra,,,
19473,18:30:00,18:30:00,9223,1,Svartnäs,,,
19473,18:40:00,18:40:00,9225,2,Högsåra,,,
19474,7:00:00,7:00:00,9223,1,Svartnäs,,,
19474,7:10:00,7:10:00,9225,2,Högsåra,,,
19475,7:45:00,7:45:00,9223,1,Svartnäs,,,
19475,7:55:00,7:55:00,9225,2,Högsåra,,,
19476,9:30:00,9:30:00,9223,1,Svartnäs,,,
19476,9:40:00,9:40:00,9225,2,Högsåra,,,
19477,12:00:00,12:00:00,9223,1,Svartnäs,,,
19477,12:10:00,12:10:00,9225,2,Högsåra,,,
19478,15:00:00,15:00:00,9223,1,Svartnäs,,,
19478,15:10:00,15:10:00,9225,2,Högsåra,,,
19479,16:30:00,16:30:00,9223,1,Svartnäs,,,
19479,16:40:00,16:40:00,9225,2,Högsåra,,,
19480,17:30:00,17:30:00,9223,1,Svartnäs,,,
19480,17:40:00,17:40:00,9225,2,Högsåra,,,
19481,18:30:00,18:30:00,9223,1,Svartnäs,,,
19481,18:40:00,18:40:00,9225,2,Högsåra,,,
19482,20:00:00,20:00:00,9223,1,Svartnäs,,,
19482,20:10:00,20:10:00,9225,2,Högsåra,,,
19483,21:30:00,21:30:00,9223,1,Svartnäs,,,
19483,21:40:00,21:40:00,9225,2,Högsåra,,,
19484,13:00:00,13:00:00,9223,1,Svartnäs,,,
19484,13:10:00,13:10:00,9225,2,Högsåra,,,
19485,14:00:00,14:00:00,9223,1,Svartnäs,,,
19485,14:10:00,14:10:00,9225,2,Högsåra,,,
19486,13:00:00,13:00:00,9223,1,Svartnäs,,,
19486,13:10:00,13:10:00,9225,2,Högsåra,,,
19487,13:00:00,13:00:00,9223,1,Svartnäs,,,
19487,13:10:00,13:10:00,9225,2,Högsåra,,,
19488,7:00:00,7:00:00,9223,1,Svartnäs,,,
19488,7:10:00,7:10:00,9225,2,Högsåra,,,
19489,10:00:00,10:00:00,9223,1,Svartnäs,,,
19489,10:10:00,10:10:00,9225,2,Högsåra,,,
19490,12:00:00,12:00:00,9223,1,Svartnäs,,,
19490,12:10:00,12:10:00,9225,2,Högsåra,,,
19491,14:00:00,14:00:00,9223,1,Svartnäs,,,
19491,14:10:00,14:10:00,9225,2,Högsåra,,,
19492,15:00:00,15:00:00,9223,1,Svartnäs,,,
19492,15:10:00,15:10:00,9225,2,Högsåra,,,
19493,17:00:00,17:00:00,9223,1,Svartnäs,,,
19493,17:10:00,17:10:00,9225,2,Högsåra,,,
19494,18:30:00,18:30:00,9223,1,Svartnäs,,,
19494,18:40:00,18:40:00,9225,2,Högsåra,,,
19495,10:30:00,10:30:00,9223,1,Svartnäs,,,
19495,10:40:00,10:40:00,9225,2,Högsåra,,,
19496,14:00:00,14:00:00,9223,1,Svartnäs,,,
19496,14:10:00,14:10:00,9225,2,Högsåra,,,
19497,16:00:00,16:00:00,9223,1,Svartnäs,,,
19497,16:10:00,16:10:00,9225,2,Högsåra,,,
19498,18:30:00,18:30:00,9223,1,Svartnäs,,,
19498,18:40:00,18:40:00,9225,2,Högsåra,,,
19499,7:00:00,7:00:00,9223,1,Svartnäs,,,
19499,7:10:00,7:10:00,9225,2,Högsåra,,,
19500,7:45:00,7:45:00,9223,1,Svartnäs,,,
19500,7:55:00,7:55:00,9225,2,Högsåra,,,
19501,9:30:00,9:30:00,9223,1,Svartnäs,,,
19501,9:40:00,9:40:00,9225,2,Högsåra,,,
19502,12:00:00,12:00:00,9223,1,Svartnäs,,,
19502,12:10:00,12:10:00,9225,2,Högsåra,,,
19503,15:00:00,15:00:00,9223,1,Svartnäs,,,
19503,15:10:00,15:10:00,9225,2,Högsåra,,,
19504,16:30:00,16:30:00,9223,1,Svartnäs,,,
19504,16:40:00,16:40:00,9225,2,Högsåra,,,
19505,17:30:00,17:30:00,9223,1,Svartnäs,,,
19505,17:40:00,17:40:00,9225,2,Högsåra,,,
19506,18:30:00,18:30:00,9223,1,Svartnäs,,,
19506,18:40:00,18:40:00,9225,2,Högsåra,,,
19507,20:00:00,20:00:00,9223,1,Svartnäs,,,
19507,20:10:00,20:10:00,9225,2,Högsåra,,,
19508,21:30:00,21:30:00,9223,1,Svartnäs,,,
19508,21:40:00,21:40:00,9225,2,Högsåra,,,
19509,13:00:00,13:00:00,9223,1,Svartnäs,,,
19509,13:10:00,13:10:00,9225,2,Högsåra,,,
19510,14:00:00,14:00:00,9223,1,Svartnäs,,,
19510,14:10:00,14:10:00,9225,2,Högsåra,,,
19511,13:00:00,13:00:00,9223,1,Svartnäs,,,
19511,13:10:00,13:10:00,9225,2,Högsåra,,,
19512,13:00:00,13:00:00,9223,1,Svartnäs,,,
19512,13:10:00,13:10:00,9225,2,Högsåra,,,
19513,7:00:00,7:00:00,9223,1,Svartnäs,,,
19513,7:10:00,7:10:00,9225,2,Högsåra,,,
19514,10:00:00,10:00:00,9223,1,Svartnäs,,,
19514,10:10:00,10:10:00,9225,2,Högsåra,,,
19515,12:00:00,12:00:00,9223,1,Svartnäs,,,
19515,12:10:00,12:10:00,9225,2,Högsåra,,,
19516,14:00:00,14:00:00,9223,1,Svartnäs,,,
19516,14:10:00,14:10:00,9225,2,Högsåra,,,
19517,15:00:00,15:00:00,9223,1,Svartnäs,,,
19517,15:10:00,15:10:00,9225,2,Högsåra,,,
19518,17:00:00,17:00:00,9223,1,Svartnäs,,,
19518,17:10:00,17:10:00,9225,2,Högsåra,,,
19519,18:30:00,18:30:00,9223,1,Svartnäs,,,
19519,18:40:00,18:40:00,9225,2,Högsåra,,,
19520,10:30:00,10:30:00,9223,1,Svartnäs,,,
19520,10:40:00,10:40:00,9225,2,Högsåra,,,
19521,14:00:00,14:00:00,9223,1,Svartnäs,,,
19521,14:10:00,14:10:00,9225,2,Högsåra,,,
19522,16:00:00,16:00:00,9223,1,Svartnäs,,,
19522,16:10:00,16:10:00,9225,2,Högsåra,,,
19523,18:30:00,18:30:00,9223,1,Svartnäs,,,
19523,18:40:00,18:40:00,9225,2,Högsåra,,,
19524,7:00:00,7:00:00,9223,1,Svartnäs,,,
19524,7:10:00,7:10:00,9225,2,Högsåra,,,
19525,7:45:00,7:45:00,9223,1,Svartnäs,,,
19525,7:55:00,7:55:00,9225,2,Högsåra,,,
19526,9:30:00,9:30:00,9223,1,Svartnäs,,,
